Date ,State ,Total_Count,Male_Count,Female_Count,,,,
2021-05-03,Michigan,844385,408776,430684,,,,
2021-05-03,Minnesota,580340,281832,294626,,,,
2021-05-03,Mississippi,312400,0,0,,,,
2021-05-03,Missouri,503303,230016,266588,,,,
2021-05-03,Montana,109030,52327,56627,,,,
2021-05-03,Nebraska,220225,102845,113196,,,,
2021-05-03,Nevada,315438,147648,158652,,,,
2021-05-03,New Hampshire,95377,46193,47868,,,,
2021-05-03,New Jersey,875277,422646,447904,,,,
2021-05-03,New Mexico,197733,92881,101566,,,,
2021-05-03,New York,2039068,982831,1031768,,,,
2021-05-03,North Carolina,969752,449218,509382,,,,
2021-05-03,North Dakota,107763,52004,55759,,,,
2021-05-03,Ohio,1075004,493805,570448,,,,
2021-05-03,Oklahoma,447279,210977,236294,,,,
2021-05-03,Oregon,91163,89244,93697,,,,
2021-05-03,Pennsylvania,1158486,544035,609393,,,,
2021-05-03,Puerto Rico,104775,48908,55867,,,,
2021-05-03,Rhode Island,148186,53805,61188,,,,
2021-05-03,South Carolina,580273,256919,304051,,,,
2021-05-03,South Dakota,122745,58963,63782,,,,
2021-05-03,Tennessee,847430,392477,449231,,,,
2021-05-03,Texas,2473679,1607891,838577,,,,
2021-05-03,US Virgin Islands,3138,1501,1509,,,,
2021-05-03,Utah,398012,198001,199646,,,,
2021-05-03,Vermont,23158,11728,11345,,,,
2021-05-03,Virginia,661925,316221,339413,,,,
2021-05-03,Washington,404709,194260,198307,,,,
2021-05-03,West Virginia,154207,72839,79645,,,,
2021-05-03,Wisconsin,661685,320456,339738,,,,
2021-05-03,Wyoming,49101,19248,20328,,,,
2021-05-10,Alabama,531094,235700,286738,,,,
2021-05-10,Alaska,66120,36533,31650,,,,
2021-05-10,Arizona,869472,418819,447000,,,,
2021-05-10,Arkansas,337510,157617,177193,,,,
2021-05-10,California,3655922,1747531,1857208,,,,
2021-05-10,Colorado,523309,256788,260085,,,,
2021-05-10,Connecticut,342718,163951,177378,,,,
2021-05-10,Delaware,106148,49895,56139,,,,
2021-05-10,District of Columbia,48195,22942,25068,,,,
2021-05-10,Florida,2269806,1063365,1185403,,,,
2021-05-10,Georgia,886374,404500,471215,,,,
2021-05-10,Hawaii,31548,16654,14894,,,,
2021-05-10,Idaho,188869,89781,97279,,,,
2021-05-10,Illinois,1356391,636919,695919,,,,
2021-05-10,Indiana,730306,338862,385602,,,,
2021-05-10,Iowa,397709,186923,202832,,,,
2021-05-10,Kansas,310927,148741,161433,,,,
2021-05-10,Kentucky,448952,210828,233006,,,,
2021-05-10,Louisiana,462868,203662,259206,,,,
2021-05-10,Maine,64208,31170,33038,,,,
2021-05-10,Maryland,453401,216317,237084,,,,
2021-05-10,Massachussets,653190,0,0,,,,
2021-05-10,Michigan,862633,417370,440253,,,,
2021-05-10,Minnesota,588952,286546,299602,,,,
2021-05-10,Mississippi,313675,0,0,,,,
2021-05-10,Missouri,505670,231255,267983,,,,
2021-05-10,Montana,109935,52760,57094,,,,
2021-05-10,Nebraska,221500,103441,113851,,,,
2021-05-10,Nevada,318780,153652,165128,,,,
2021-05-10,New Hampshire,96624,46847,48457,,,,
2021-05-10,New Jersey,880560,425439,450557,,,,
2021-05-10,New Mexico,199333,93637,102450,,,,
2021-05-10,New York,2057903,991909,1043357,,,,
2021-05-10,North Carolina,984251,459207,521087,,,,
2021-05-10,North Dakota,108526,52388,56136,,,,
2021-05-10,Ohio,1084322,498116,575426,,,,
2021-05-10,Oklahoma,448872,211726,237131,,,,
2021-05-10,Oregon,189986,91798,96261,,,,
2021-05-10,Pennsylvania,1174687,551776,617806,,,,
2021-05-10,Puerto Rico,104775,48908,55867,,,,
2021-05-10,Rhode Island,149948,61216,68655,,,,
2021-05-10,South Carolina,584932,259257,306742,,,,
2021-05-10,South Dakota,123310,59236,64074,,,,
2021-05-10,Tennessee,852841,394990,452117,,,,
2021-05-10,Texas,2486826,1613950,845521,,,,
2021-05-10,US Virgin Islands,3188,1518,1542,,,,
2021-05-10,Utah,400352,199125,200868,,,,
2021-05-10,Vermont,23541,11924,11531,,,,
2021-05-10,Virginia,666986,318745,342138,,,,
2021-05-10,Washington,413980,198710,202850,,,,
2021-05-10,West Virginia,156617,73958,80923,,,,
2021-05-10,Wisconsin,666180,322661,342016,,,,
2021-05-10,Wyoming,49477,19444,20434,,,,
2021-05-17,Alabama,540083,239581,291753,,,,
2021-05-17,Alaska,66683,34771,31883,,,,
2021-05-17,Arizona,872978,420556,448774,,,,
2021-05-17,Arkansas,338782,158211,177861,,,,
2021-05-17,California,3664909,1751827,1861774,,,,
2021-05-17,Colorado,531700,260905,264308,,,,
2021-05-17,Connecticut,344977,165043,178503,,,,
2021-05-17,Delaware,107007,50290,56604,,,,
2021-05-17,District of Columbia,48545,23097,25263,,,,
2021-05-17,Florida,2292004,1073388,1197082,,,,
2021-05-17,Georgia,890267,406324,473408,,,,
2021-05-17,Hawaii,32117,16949,15168,,,,
2021-05-17,Idaho,189908,90279,97847,,,,
2021-05-17,Illinois,1366268,641501,701195,,,,
2021-05-17,Indiana,735462,341254,388324,,,,
2021-05-17,Iowa,399555,187791,203773,,,,
2021-05-17,Kansas,311705,149137,161824,,,,
2021-05-17,Kentucky,452537,212466,234912,,,,
2021-05-17,Louisiana,464833,204527,260306,,,,
2021-05-17,Maine,65914,32023,33891,,,,
2021-05-17,Maryland,456216,217635,238581,,,,
2021-05-17,Massachussets,656838,0,0,,,,
2021-05-17,Michigan,874624,422962,446597,,,,
2021-05-17,Minnesota,594427,289180,302404,,,,
2021-05-17,Mississippi,314710,0,0,,,,
2021-05-17,Missouri,507680,232194,269120,,,,
2021-05-17,Montana,110685,53129,57504,,,,
2021-05-17,Nebraska,222512,103913,114594,,,,
2021-05-17,Nevada,320539,154500,166039,,,,
2021-05-17,New Hampshire,97676,47341,49015,,,,
2021-05-17,New Jersey,882973,426598,451951,,,,
2021-05-17,New Mexico,200650,94323,103127,,,,
2021-05-17,New York,2069135,997323,1049051,,,,
2021-05-17,North Carolina,989338,459207,521087,,,,
2021-05-17,North Dakota,109104,52660,56444,,,,
2021-05-17,Ohio,1090894,501090,579028,,,,
2021-05-17,Oklahoma,451201,212439,237862,,,,
2021-05-17,Oregon,194542,94006,98554,,,,
2021-05-17,Pennsylvania,996393,557224,623877,,,,
2021-05-17,Puerto Rico,104775,48908,55867,,,,
2021-05-17,Rhode Island,150385,61757,69244,,,,
2021-05-17,South Carolina,588593,261005,308801,,,,
2021-05-17,South Dakota,123644,59391,64253,,,,
2021-05-17,Tennessee,857055,396869,454411,,,,
2021-05-17,Texas,2497892,1621132,849283,,,,
2021-05-17,US Virgin Islands,3267,1553,1586,,,,
2021-05-17,Utah,402567,200197,202007,,,,
2021-05-17,Vermont,23912,12099,11730,,,,
2021-05-17,Virginia,670184,320274,343830,,,,
2021-05-17,Washington,422665,202879,207106,,,,
2021-05-17,West Virginia,158643,74912,81987,,,,
2021-05-17,Wisconsin,669668,324319,343840,,,,
2021-05-17,Wyoming,49832,19584,20630,,,,
2021-05-24,Alabama,542256,240653,292927,,,,
2021-05-24,Alaska,67107,34987,32091,,,,
2021-05-24,Arizona,877182,422573,450943,,,,
2021-05-24,Arkansas,340137,158504,178572,,,,
2021-05-24,California,3674044,1756193,1866414,,,,
2021-05-24,Colorado,537401,263703,267142,,,,
2021-05-24,Connecticut,346325,165695,179232,,,,
2021-05-24,Delaware,108365,50910,57339,,,,
2021-05-24,District of Columbia,48762,23187,25381,,,,
2021-05-24,Florida,2310335,1081877,1206876,,,,
2021-05-24,Georgia,893422,408117,475329,,,,
2021-05-24,Hawaii,32648,17195,15453,,,,
2021-05-24,Idaho,191147,90877,98504,,,,
2021-05-24,Illinois,1375508,645678,705952,,,,
2021-05-24,Indiana,740564,343622,391018,,,,
2021-05-24,Iowa,400942,188443,204480,,,,
2021-05-24,Kansas,312997,149724,162496,,,,
2021-05-24,Kentucky,455790,213993,236601,,,,
2021-05-24,Louisiana,468402,206097,262305,,,,
2021-05-24,Maine,67071,32601,34470,,,,
2021-05-24,Maryland,458520,218674,239846,,,,
2021-05-24,Massachussets,659533,0,0,,,,
2021-05-24,Michigan,883202,426925,451173,,,,
2021-05-24,Minnesota,599234,291491,304886,,,,
2021-05-24,Mississippi,316754,0,0,,,,
2021-05-24,Missouri,509641,233084,270254,,,,
2021-05-24,Montana,111203,53385,57763,,,,
2021-05-24,Nebraska,223054,104166,114873,,,,
2021-05-24,Nevada,322352,155374,166978,,,,
2021-05-24,New Hampshire,98303,47667,49332,,,,
2021-05-24,New Jersey,885907,428004,453563,,,,
2021-05-24,New Mexico,201868,95008,103774,,,,
2021-05-24,New York,2079346,1002245,1054228,,,,
2021-05-24,North Carolina,998176,465723,528592,,,,
2021-05-24,North Dakota,109633,52922,56710,,,,
2021-05-24,Ohio,1097300,503946,582584,,,,
2021-05-24,Oklahoma,451280,212883,238384,,,,
2021-05-24,Oregon,197851,95645,100196,,,,
2021-05-24,Pennsylvania,1196562,562118,629281,,,,
2021-05-24,Puerto Rico,104775,48908,55867,,,,
2021-05-24,Rhode Island,151258,61757,69244,,,,
2021-05-24,South Carolina,591365,262495,310469,,,,
2021-05-24,South Dakota,123942,59527,64415,,,,
2021-05-24,Tennessee,860084,398267,456067,,,,
2021-05-24,Texas,2508007,1627697,852722,,,,
2021-05-24,US Virgin Islands,3267,1553,1586,,,,
2021-05-24,Utah,404477,201143,202969,,,,
2021-05-24,Vermont,24127,12204,11840,,,,
2021-05-24,Virginia,673105,321733,345267,,,,
2021-05-24,Washington,427494,205197,209472,,,,
2021-05-24,West Virginia,160354,75697,82903,,,,
2021-05-24,Wisconsin,672422,325652,345252,,,,
2021-05-24,Wyoming,50319,19876,20983,,,,
2021-05-31,Alabama,543405,241163,293547,,,,
2021-05-31,Alaska,67403,35146,32229,,,,
2021-05-31,Arizona,881450,424603,453129,,,,
2021-05-31,Arkansas,341351,159070,179209,,,,
2021-05-31,California,3685032,1761445,1871996,,,,
2021-05-31,Colorado,543581,266626,270377,,,,
2021-05-31,Connecticut,347341,166198,179748,,,,
2021-05-31,Delaware,108821,51110,57596,,,,
2021-05-31,District of Columbia,48898,23259,25449,,,,
2021-05-31,Florida,2320818,1086784,1212463,,,,
2021-05-31,Georgia,895894,409613,476900,,,,
2021-05-31,Hawaii,34641,18187,16454,,,,
2021-05-31,Idaho,192012,91262,98995,,,,
2021-05-31,Illinois,1382186,648805,709421,,,,
2021-05-31,Indiana,743696,345075,392671,,,,
2021-05-31,Iowa,401776,188835,204906,,,,
2021-05-31,Kansas,313997,150196,163024,,,,
2021-05-31,Kentucky,458275,215160,237891,,,,
2021-05-31,Louisiana,470685,207101,263584,,,,
2021-05-31,Maine,67780,32927,34853,,,,
2021-05-31,Maryland,459894,219316,240578,,,,
2021-05-31,Massachussets,661115,0,0,,,,
2021-05-31,Michigan,887719,429038,453633,,,,
2021-05-31,Minnesota,601384,292498,306021,,,,
2021-05-31,Mississippi,317407,0,0,,,,
2021-05-31,Missouri,511552,233996,271308,,,,
2021-05-31,Montana,111829,53675,58098,,,,
2021-05-31,Nebraska,223368,107217,116151,,,,
2021-05-31,Nevada,323748,156047,167701,,,,
2021-05-31,New Hampshire,98726,47936,49598,,,,
2021-05-31,New Jersey,887527,428809,454446,,,,
2021-05-31,New Mexico,202821,95537,104227,,,,
2021-05-31,New York,2085190,1005062,1057191,,,,
2021-05-31,North Carolina,1001154,465723,528592,,,,
2021-05-31,North Dakota,109994,53085,56858,,,,
2021-05-31,Ohio,101934,503946,582584,,,,
2021-05-31,Oklahoma,452288,213335,238936,,,,
2021-05-31,Oregon,200632,96987,101579,,,,
2021-05-31,Pennsylvania,1201375,564754,632250,,,,
2021-05-31,Puerto Rico,121572,56835,64737,,,,
2021-05-31,Rhode Island,151743,62988,70777,,,,
2021-05-31,South Carolina,593092,263350,311363,,,,
2021-05-31,South Dakota,124191,59657,64534,,,,
2021-05-31,Tennessee,862401,399291,457383,,,,
2021-05-31,Texas,2517276,1631195,858391,,,,
2021-05-31,US Virgin Islands,3383,1583,1670,,,,
2021-05-31,Utah,406027,201894,203768,,,,
2021-05-31,Vermont,24220,12250,11887,,,,
2021-05-31,Virginia,675538,322988,346612,,,,
2021-05-31,Washington,435849,209208,213566,,,,
2021-05-31,West Virginia,161287,76125,83404,,,,
2021-05-31,Wisconsin,674003,326434,346055,,,,
2021-05-31,Wyoming,50697,20532,21546,,,,
2021-06-07,Alabama,546324,242295,295288,,,,
2021-06-07,Alaska,67698,35277,32393,,,,
2021-06-07,Arizona,884195,425965,454510,,,,
2021-06-07,Arkansas,342495,159603,179810,,,,
2021-06-07,California,3690868,1764235,1874961,,,,
2021-06-07,Colorado,547191,268397,272228,,,,
2021-06-07,Connecticut,343954,166558,180137,,,,
2021-06-07,Delaware,109167,51272,57779,,,,
2021-06-07,District of Columbia,49096,23342,25577,,,,
2021-06-07,Florida,2320818,1086784,1212463,,,,
2021-06-07,Georgia,897864,410580,478011,,,,
2021-06-07,Hawaii,35346,18532,16814,,,,
2021-06-07,Idaho,192854,91727,99422,,,,
2021-06-07,Illinois,1385489,650479,711321,,,,
2021-06-07,Indiana,747083,346647,394460,,,,
2021-06-07,Iowa,402540,189194,205295,,,,
2021-06-07,Kansas,315099,150704,163618,,,,
2021-06-07,Kentucky,458275,215160,237891,,,,
2021-06-07,Louisiana,473777,208462,265315,,,,
2021-06-07,Maine,68262,33138,35124,,,,
2021-06-07,Maryland,460659,219690,240969,,,,
2021-06-07,Massachussets,662243,0,0,,,,
2021-06-07,Michigan,890764,430416,455302,,,,
2021-06-07,Minnesota,602880,293212,306798,,,,
2021-06-07,Mississippi,318521,0,0,,,,
2021-06-07,Missouri,513398,234842,272348,,,,
2021-06-07,Montana,112381,53942,58382,,,,
2021-06-07,Nebraska,223685,107369,116316,,,,
2021-06-07,Nevada,326019,157141,168878,,,,
2021-06-07,New Hampshire,98941,48041,49722,,,,
2021-06-07,New Jersey,889108,429582,455320,,,,
2021-06-07,New Mexico,203686,95932,104663,,,,
2021-06-07,New York,2089129,1006960,1059188,,,,
2021-06-07,North Carolina,1005966,469300,532893,,,,
2021-06-07,North Dakota,110215,53218,56997,,,,
2021-06-07,Ohio,1104903,503946,582584,,,,
2021-06-07,Oklahoma,453186,213766,239399,,,,
2021-06-07,Oregon,203374,98305,102939,,,,
2021-06-07,Pennsylvania,1205989,566503,634302,,,,
2021-06-07,Puerto Rico,122097,57065,65032,,,,
2021-06-07,Rhode Island,152074,62649,70265,,,,
2021-06-07,South Carolina,594225,263893,312000,,,,
2021-06-07,South Dakota,124273,59694,64579,,,,
2021-06-07,Tennessee,864195,400115,458401,,,,
2021-06-07,Texas,2524688,1635998,860919,,,,
2021-06-07,US Virgin Islands,3465,1616,1720,,,,
2021-06-07,Utah,407816,202787,204662,,,,
2021-06-07,Vermont,24282,12282,11917,,,,
2021-06-07,Virginia,676831,323587,347341,,,,
2021-06-07,Washington,440889,211627,216036,,,,
2021-06-07,West Virginia,162540,76706,84070,,,,
2021-06-07,Wisconsin,675448,327138,346802,,,,
2021-06-07,Wyoming,51168,23860,24788,,,,
2021-06-14,Alabama,547323,242738,295828,,,,
2021-06-14,Alaska,67823,35335,32460,,,,
2021-06-14,Arizona,886404,427073,455617,,,,
2021-06-14,Arkansas,343873,160245,180533,,,,
2021-06-14,California,3695530,1766463,1877329,,,,
2021-06-14,Colorado,547791,268582,272581,,,,
2021-06-14,Connecticut,348350,166685,180273,,,,
2021-06-14,Delaware,109322,51340,57866,,,,
2021-06-14,District of Columbia,49158,23367,25600,,,,
2021-06-14,Florida,2695312,1086784,1212463,,,,
2021-06-14,Georgia,899276,411335,478767,,,,
2021-06-14,Hawaii,35346,18532,16814,,,,
2021-06-14,Idaho,193515,92078,99834,,,,
2021-06-14,Illinois,1387297,651299,712283,,,,
2021-06-14,Indiana,749097,347581,395523,,,,
2021-06-14,Iowa,403105,189459,205584,,,,
2021-06-14,Kansas,315769,151041,163962,,,,
2021-06-14,Kentucky,462220,216920,240031,,,,
2021-06-14,Louisiana,475354,209156,266198,,,,
2021-06-14,Maine,68540,33268,35272,,,,
2021-06-14,Maryland,461183,219942,241259,,,,
2021-06-14,Massachussets,662778,0,0,,,,
2021-06-14,Michigan,892131,431048,456032,,,,
2021-06-14,Minnesota,603614,293536,307211,,,,
2021-06-14,Mississippi,319115,0,0,,,,
2021-06-14,Missouri,515563,235798,273592,,,,
2021-06-14,Montana,112761,54113,58584,,,,
2021-06-14,Nebraska,223792,107420,116372,,,,
2021-06-14,Nevada,327140,151853,163068,,,,
2021-06-14,New Hampshire,99068,48110,49798,,,,
2021-06-14,New Jersey,890104,430056,455884,,,,
2021-06-14,New Mexico,204044,96132,104859,,,,
2021-06-14,New York,2091959,1008324,1060623,,,,
2021-06-14,North Carolina,1007698,469300,532893,,,,
2021-06-14,North Dakota,110432,53302,57130,,,,
2021-06-14,Ohio,1107047,508304,587982,,,,
2021-06-14,Oklahoma,453888,214122,239745,,,,
2021-06-14,Oregon,204587,98923,103521,,,,
2021-06-14,Pennsylvania,1207875,567669,635643,,,,
2021-06-14,Puerto Rico,122516,57253,65263,,,,
2021-06-14,Rhode Island,152213,62774,70372,,,,
2021-06-14,South Carolina,594805,263893,312000,,,,
2021-06-14,South Dakota,124355,59736,64620,,,,
2021-06-14,Tennessee,865085,400516,458879,,,,
2021-06-14,Texas,2530910,1637499,863040,,,,
2021-06-14,US Virgin Islands,3652,1692,1829,,,,
2021-06-14,Utah,409558,203637,205555,,,,
2021-06-14,Vermont,24320,12303,11935,,,,
2021-06-14,Virginia,677722,324055,347903,,,,
2021-06-14,Washington,444166,213200,217641,,,,
2021-06-14,West Virginia,162939,76918,84251,,,,
2021-06-14,Wisconsin,675448,327138,346802,,,,
2021-06-14,Wyoming,60890,25174,26096,,,,
2021-06-19,Alabama,548657,243384,296494,,,,
2021-06-19,Alaska,68031,35447,32555,,,,
2021-06-19,Arizona,889342,428485,457121,,,,
2021-06-19,Arkansas,345472,160990,181373,,,,
2021-06-19,California,3701926,1769521,1880578,,,,
2021-06-19,Colorado,553596,271428,275525,,,,
2021-06-19,Connecticut,348665,166821,180459,,,,
2021-06-19,Delaware,109528,51421,57990,,,,
2021-06-19,District of Columbia,49243,23409,25659,,,,
2021-06-19,Florida,2784145,1086784,1212463,,,,
2021-06-19,Georgia,900938,412407,479828,,,,
2021-06-19,Hawaii,35723,18803,16920,,,,
2021-06-19,Idaho,194006,92344,100109,,,,
2021-06-19,Illinois,1388688,652377,713406,,,,
2021-06-19,Indiana,751242,348576,397407,,,,
2021-06-19,Iowa,403739,189757,205907,,,,
2021-06-19,Kansas,316539,151417,164359,,,,
2021-06-19,Kentucky,463337,217444,240565,,,,
2021-06-19,Louisiana,477453,210079,267374,,,,
2021-06-19,Maine,68794,33393,35401,,,,
2021-06-19,Maryland,461697,220168,241529,,,,
2021-06-19,Massachussets,663210,0,0,,,,
2021-06-19,Michigan,893164,431526,456588,,,,
2021-06-19,Minnesota,604406,293915,307621,,,,
2021-06-19,Mississippi,319948,0,0,,,,
2021-06-19,Missouri,518598,237197,275249,,,,
2021-06-19,Montana,113167,54315,58789,,,,
2021-06-19,Nebraska,223986,106617,117369,,,,
2021-06-19,Nevada,328875,152435,163658,,,,
2021-06-19,New Hampshire,99254,48216,48895,,,,
2021-06-19,New Jersey,891357,431522,457696,,,,
2021-06-19,New Mexico,204698,96474,105166,,,,
2021-06-19,New York,2094412,1009507,1061867,,,,
2021-06-19,North Carolina,1010113,470696,534494,,,,
2021-06-19,North Dakota,110567,53363,57203,,,,
2021-06-19,Ohio,1108902,509132,589029,,,,
2021-06-19,Oklahoma,454884,214622,240244,,,,
2021-06-19,Oregon,206299,99749,104399,,,,
2021-06-19,Pennsylvania,1210340,568547,636592,,,,
2021-06-19,Puerto Rico,132345,57364,65412,,,,
2021-06-19,Rhode Island,152383,62870,70480,,,,
2021-06-19,South Carolina,595448,264379,312610,,,,
2021-06-19,South Dakota,124393,59752,64641,,,,
2021-06-19,Tennessee,866027,400931,459421,,,,
2021-06-19,Texas,2536646,1641210,864996,,,,
2021-06-19,US Virgin Islands,3702,1716,1855,,,,
2021-06-19,Utah,411610,204632,206609,,,,
2021-06-19,Vermont,24360,12375,11985,,,,
2021-06-19,Virginia,678649,324593,348393,,,,
2021-06-19,Washington,447203,214657,219129,,,,
2021-06-19,West Virginia,163382,77111,84500,,,,
2021-06-19,Wisconsin,676673,327773,347415,,,,
2021-06-19,Wyoming,61490,25335,26252,,,,
2021-06-27,Alabama,549934,243951,297184,,,,
2021-06-27,Alaska,68218,35530,32658,,,,
2021-06-27,Arizona,893147,430372,459016,,,,
2021-06-27,Arkansas,347254,161820,182308,,,,
2021-06-27,California,3712795,1774716,1886100,,,,
2021-06-27,Colorado,556542,272817,277047,,,,
2021-06-27,Connecticut,349120,167046,180702,,,,
2021-06-27,Delaware,109682,51494,58071,,,,
2021-06-27,District of Columbia,49284,23433,25687,,,,
2021-06-27,Florida,2792999,0,0,,,,
2021-06-27,Georgia,902577,413238,480711,,,,
2021-06-27,Hawaii,36059,19018,17041,,,,
2021-06-27,Idaho,194690,92722,100500,,,,
2021-06-27,Illinois,1390432,653739,714954,,,,
2021-06-27,Indiana,752699,349252,397425,,,,
2021-06-27,Iowa,404379,190058,206233,,,,
2021-06-27,Kansas,317304,151800,164750,,,,
2021-06-27,Kentucky,463337,217444,240565,,,,
2021-06-27,Louisiana,479521,210989,268532,,,,
2021-06-27,Maine,68976,33479,35497,,,,
2021-06-27,Maryland,462144,220388,241756,,,,
2021-06-27,Massachussets,663594,0,0,,,,
2021-06-27,Michigan,893949,431909,456993,,,,
2021-06-27,Minnesota,605137,294249,308000,,,,
2021-06-27,Mississippi,320837,0,0,,,,
2021-06-27,Missouri,522889,239184,277552,,,,
2021-06-27,Montana,113529,54490,59018,,,,
2021-06-27,Nebraska,224226,106732,117494,,,,
2021-06-27,Nevada,331614,153355,164582,,,,
2021-06-27,New Hampshire,99403,48282,49983,,,,
2021-06-27,New Jersey,892485,432059,458290,,,,
2021-06-27,New Mexico,205290,96474,105168,,,,
2021-06-27,New York,2096304,1010419,1062826,,,,
2021-06-27,North Carolina,1012343,471634,535571,,,,
2021-06-27,North Dakota,110663,53411,57252,,,,
2021-06-27,Ohio,1110546,509885,589979,,,,
2021-06-27,Oklahoma,455986,215180,240780,,,,
2021-06-27,Oregon,207787,100472,105146,,,,
2021-06-27,Pennsylvania,1211299,569125,637259,,,,
2021-06-27,Puerto Rico,133602,57430,65505,,,,
2021-06-27,Rhode Island,152383,62870,70480,,,,
2021-06-27,South Carolina,595448,264379,312610,,,,
2021-06-27,South Dakota,124521,59803,64718,,,,
2021-06-27,Tennessee,866841,401342,459844,,,,
2021-06-27,Texas,2544966,1646593,870378,,,,
2021-06-27,US Virgin Islands,3835,1772,1930,,,,
2021-06-27,Utah,414565,206112,208082,,,,
2021-06-27,Vermont,24406,12374,12032,,,,
2021-06-27,Virginia,680065,325272,349160,,,,
2021-06-27,Washington,451248,216599,221112,,,,
2021-06-27,West Virginia,163992,77408,84806,,,,
2021-06-27,Wisconsin,677531,328187,347878,,,,
2021-06-27,Wyoming,61955,25587,26515,,,,
2021-07-02,Alabama,551298,244611,297921,,,,
2021-07-02,Alaska,68478,35647,32800,,,,
2021-07-02,Arizona,896518,431958,460795,,,,
2021-07-02,Arkansas,350579,163370,184054,,,,
2021-07-02,California,3713944,1775265,1886684,,,,
