Date,State,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2021-02-14,GA,15871,7977,4755,770,263,10,7,0,65,2024,770,13023,2078
2021-02-14,GU,130,3,0,0,32,0,75,0,4,16,0,0,130
2021-02-14,HI,426,36,5,0,229,0,129,0,6,21,0,0,426
2021-02-14,IA,5236,4859,125,0,60,17,16,0,45,114,131,5105,0
2021-02-14,ID,1803,1689,9,0,16,35,0,0,36,18,178,1612,13
2021-02-14,IL,22121,11697,3552,3155,714,24,18,0,119,2842,3155,16124,2842
2021-02-14,IN,12173,8648,904,0,64,0,0,0,1518,1039,251,6410,5512
2021-02-14,KS,4364,3371,214,0,57,35,0,0,224,463,283,3450,631
2021-02-14,KY,4282,3475,331,0,22,4,1,106,0,343,66,3722,494
2021-02-14,LA,9292,5504,3567,0,68,11,10,0,36,96,217,8149,926
2021-02-14,MA,15484,11290,1025,1181,393,11,5,0,1233,346,1181,13957,346
2021-02-14,MD,7554,3848,2611,697,260,0,0,0,74,64,697,6793,64
2021-02-14,ME,649,541,10,0,3,3,0,0,6,86,6,446,197
2021-02-14,MI,16119,10807,3558,0,169,75,0,256,406,848,446,12769,2904
2021-02-14,MN,6376,5302,309,193,249,87,6,91,23,116,193,6067,116
2021-02-14,MO,7455,4664,963,0,64,12,1,0,1237,514,154,5836,1465
2021-02-14,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-02-14,MS,6462,3476,2545,56,17,108,0,0,98,162,56,5296,1110
2021-02-14,MT,1327,811,1,0,1,200,1,0,119,194,23,867,437
2021-02-14,NC,10491,6524,2433,0,110,108,0,0,656,660,742,8128,1621
2021-02-14,ND,1461,0,0,0,0,0,0,0,0,1461,0,0,1461
2021-02-14,NE,2002,1329,58,0,30,25,1,0,24,535,157,1068,777
2021-02-14,NH,1133,863,12,23,8,1,0,1,10,215,23,895,215
2021-02-14,NJ,22454,12266,3578,4150,1125,0,0,0,799,536,4150,17768,536
2021-02-14,NM,3529,999,47,1329,26,988,0,0,0,140,1329,2060,140
2021-02-14,NV,4709,2578,438,1103,542,42,0,0,4,2,1103,3604,2
2021-02-14,NY,46150,16134,9149,9448,2755,0,0,0,2678,5986,9448,30716,5986
2021-02-14,OH,16346,12926,1857,0,116,13,6,352,185,891,296,14105,1945
2021-02-14,OK,4024,2907,242,0,54,356,0,0,106,359,203,3210,611
2021-02-14,OR,2137,1400,44,0,56,38,17,46,166,370,196,1345,596
2021-02-14,PA,23096,19055,2778,0,369,0,0,0,757,137,935,22024,137
2021-02-14,PR,1919,0,0,0,0,0,0,0,0,1919,0,0,0
2021-02-14,RI,2290,1658,100,188,35,1,0,1,1,306,188,1796,306
2021-02-14,SC,7998,4338,2204,0,50,0,0,0,346,1060,199,5898,1901
2021-02-14,SD,1844,1457,7,22,16,254,0,0,14,74,22,1748,74
2021-02-14,TN,10933,8181,1877,0,57,9,6,0,369,434,294,9523,1116
2021-02-14,TX,40378,16598,3816,18648,800,0,0,0,211,305,18648,21425,305
2021-02-14,UT,1794,1206,17,265,53,70,55,0,113,111,265,1418,111
2021-02-14,VA,7012,4340,1624,491,251,11,0,67,52,176,491,6345,176
2021-02-14,VI,25,0,0,0,0,0,0,0,0,25,0,0,25
2021-02-14,VT,189,168,1,0,5,1,0,0,2,12,0,163,26
2021-02-14,WA,4675,3304,147,564,347,104,74,56,67,12,564,4099,12
2021-02-14,WI,6745,5796,446,0,119,92,0,0,108,184,376,6015,354
2021-02-14,WV,2210,1571,36,0,0,0,0,0,27,576,0,0,2210
2021-02-14,WY,647,572,2,56,6,50,1,0,8,11,56,580,11
2021-02-10,AK,280,115,9,0,29,103,16,4,1,3,12,259,9
2021-02-10,AL,8888,4241,2020,0,19,0,0,0,264,2344,126,5339,3423
2021-02-10,AR,5174,3802,725,0,34,11,53,13,195,341,176,4998,0
2021-02-10,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AZ,14462,7069,375,4146,185,1222,0,0,418,1047,4146,9269,1047
2021-02-10,CA,44995,13744,2749,20125,5009,150,258,535,887,1538,20125,23332,1538
2021-02-10,CO,5770,3688,188,1159,116,35,10,165,43,366,1159,4245,366
2021-02-10,CT,7326,5197,881,726,81,3,0,287,35,116,726,6484,116
2021-02-10,DC,965,102,717,115,12,0,0,0,0,19,115,831,19
2021-02-10,DE,1245,866,283,70,10,0,0,0,14,2,70,1173,2
2021-02-10,FL,28691,15323,4351,6550,0,0,0,0,1240,1227,6550,19674,2467
2021-02-10,GA,15421,7718,4662,756,252,10,7,0,61,1955,756,12646,2019
2021-02-10,GU,130,3,0,0,32,0,74,0,4,17,0,0,130
2021-02-10,HI,423,36,5,0,229,0,129,0,6,18,0,0,423
2021-02-10,IA,5174,4804,121,0,60,16,16,0,47,110,130,5044,0
2021-02-10,ID,1791,1680,9,0,16,35,0,0,36,15,177,1605,9
2021-02-10,IL,21869,11550,3513,3131,705,24,18,0,118,2810,3131,15928,2810
2021-02-10,IN,12001,8531,889,0,64,0,0,0,1489,1028,248,6302,5451
2021-02-10,KS,4303,3325,212,0,54,34,0,0,222,456,281,3408,614
2021-02-10,KY,4175,3387,323,0,22,4,1,105,0,333,66,3632,477
2021-02-10,LA,9212,5504,3567,0,68,11,10,0,36,16,217,8149,846
2021-02-10,MA,15207,11290,1025,1181,393,11,5,0,1233,69,1181,13957,69
2021-02-10,MD,7446,3796,2574,694,256,0,0,0,73,53,694,6699,53
2021-02-10,ME,641,541,10,0,3,3,0,0,6,78,6,446,189
2021-02-10,MI,15939,10668,3543,0,166,75,0,251,403,833,443,12627,2869
2021-02-10,MN,6319,5255,307,191,244,87,6,90,23,116,191,6012,116
2021-02-10,MO,7161,4455,927,0,60,12,1,0,1210,496,150,5589,1422
2021-02-10,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-02-10,MS,6367,3425,2508,55,17,107,0,0,95,160,55,5227,1085
2021-02-10,MT,1320,808,1,0,1,198,0,0,119,193,23,863,434
2021-02-10,NC,10181,6327,2378,0,105,105,0,0,639,627,722,7894,1565
2021-02-10,ND,1459,0,0,0,0,0,0,0,0,1459,0,0,1459
2021-02-10,NE,1986,1275,56,0,30,24,1,0,23,577,149,999,838
2021-02-10,NH,1116,851,12,23,8,1,0,1,9,211,23,882,211
2021-02-10,NJ,22250,11932,3513,4063,1096,0,0,0,766,880,4063,17307,880
2021-02-10,NM,3461,999,47,1329,26,988,0,0,0,72,1329,2060,72
2021-02-10,NV,4582,2510,416,1072,531,45,0,0,4,4,1072,3506,4
2021-02-10,NY,45567,15843,9039,9328,2715,0,0,0,2670,5972,9328,30267,5972
2021-02-10,OH,11856,9221,1390,0,76,8,5,227,146,783,225,10138,1493
2021-02-10,OK,3900,2824,235,0,52,343,0,0,103,343,189,3000,711
2021-02-10,OR,2044,1360,44,0,56,37,17,45,164,321,194,1312,538
2021-02-10,PA,22745,18444,2706,0,353,0,0,0,736,506,906,21333,506
2021-02-10,PR,1897,0,0,0,0,0,0,0,0,1897,0,0,0
2021-02-10,RI,2259,1658,100,188,35,1,0,1,1,275,188,1796,275
2021-02-10,SC,7742,4185,2150,0,49,0,0,0,322,1036,193,5709,1840
2021-02-10,SD,1815,1434,7,22,16,248,0,0,14,74,22,1719,74
2021-02-10,TN,10731,8039,1840,0,56,9,6,0,358,423,289,9368,1074
2021-02-10,TX,39386,15719,3629,17824,735,0,0,0,200,1279,17824,20283,1279
2021-02-10,UT,1765,1187,17,264,53,70,53,0,113,104,264,1397,104
2021-02-10,VA,6932,4241,1599,489,247,12,0,74,67,203,489,6240,203
2021-02-10,VI,24,0,0,0,0,0,0,0,0,24,0,0,24
2021-02-10,VT,187,166,1,0,5,1,0,0,2,12,0,161,26
2021-02-10,WA,4603,3260,145,549,340,102,73,55,67,12,549,4042,12
2021-02-10,WI,6705,5751,443,0,119,90,0,0,104,198,376,5945,384
2021-02-10,WV,2175,1540,36,0,0,0,0,2,24,573,0,0,2175
2021-02-10,WY,647,572,2,56,6,50,1,0,8,11,56,580,11
2021-02-07,AK,279,114,9,0,29,103,16,4,1,3,12,258,9
2021-02-07,AL,8515,4076,1961,0,19,0,0,0,248,2211,125,5144,3246
2021-02-07,AR,5076,3737,707,0,32,10,53,13,188,336,168,4908,0
2021-02-07,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AZ,14048,6859,368,4040,183,1186,0,0,399,1013,4040,8995,1013
2021-02-07,CA,43942,13485,2677,19624,4894,145,256,527,878,1456,19624,22862,1456
2021-02-07,CO,5731,3663,185,1150,115,34,10,162,42,370,1150,4211,370
2021-02-07,CT,7214,5135,872,711,81,3,0,263,34,115,711,6388,115
2021-02-07,DC,952,102,706,114,12,0,0,0,0,18,114,820,18
2021-02-07,DE,1208,838,274,70,10,0,0,0,14,2,70,1136,2
2021-02-07,FL,28161,14996,4287,6466,0,0,0,0,1211,1201,6466,19278,2417
2021-02-07,GA,15092,7543,4596,739,248,10,7,0,57,1892,739,12405,1948
2021-02-07,GU,130,3,0,0,32,0,74,0,4,17,0,0,130
2021-02-07,HI,418,36,5,0,223,0,128,0,5,21,0,0,418
2021-02-07,IA,5108,4744,120,0,60,15,16,0,47,106,129,4979,0
2021-02-07,ID,1767,1644,9,0,15,34,0,0,36,29,170,1575,22
2021-02-07,IL,21738,11488,3498,3109,700,24,18,0,117,2784,3109,15845,2784
2021-02-07,IN,11817,8382,877,0,62,0,0,0,1465,1031,245,6186,5386
2021-02-07,KS,4101,3172,204,0,51,32,0,0,213,429,273,3244,584
2021-02-07,KY,4051,3275,317,0,21,4,1,103,0,330,66,3512,473
2021-02-07,LA,9119,5342,3478,0,64,10,10,0,36,179,217,8149,753
2021-02-07,MA,14999,10944,996,1128,376,11,5,0,1174,365,1128,13506,365
2021-02-07,MD,7349,3746,2545,686,255,0,0,0,74,43,686,6620,43
2021-02-07,ME,635,507,7,0,3,3,0,0,4,111,4,419,212
2021-02-07,MI,15854,10593,3529,0,163,76,0,248,404,841,442,12539,2873
2021-02-07,MN,6299,5235,306,191,244,87,6,90,24,116,191,5992,116
2021-02-07,MO,7143,4443,921,0,58,11,1,1,1214,494,150,5571,1422
2021-02-07,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-02-07,MS,6269,3364,2474,55,17,107,0,0,90,162,55,5142,1072
2021-02-07,MT,1314,806,1,0,1,197,0,0,117,192,23,863,428
2021-02-07,NC,9983,6199,2337,0,102,102,0,0,628,615,713,7744,1526
2021-02-07,ND,1451,0,0,0,0,0,0,0,0,1451,0,0,1451
2021-02-07,NE,1968,1266,56,0,29,24,1,0,22,570,149,995,824
2021-02-07,NH,1104,845,12,22,7,1,0,1,9,207,22,875,207
2021-02-07,NJ,21989,11932,3513,4063,1096,0,0,0,766,619,4063,17307,619
2021-02-07,NM,3399,964,45,1277,26,952,0,0,0,135,1277,1987,135
2021-02-07,NV,4520,2472,411,1066,524,40,0,0,4,3,1066,3451,3
2021-02-07,NY,45101,15631,8968,9244,2682,0,0,0,2640,5936,9244,29921,5936
2021-02-07,OH,11659,9063,1376,0,74,8,5,224,143,766,221,9980,1458
2021-02-07,OK,3813,2755,231,0,52,341,0,0,103,331,189,3000,624
2021-02-07,OR,2023,1329,43,0,56,37,17,45,160,336,190,1287,546
2021-02-07,PA,22467,18444,2706,0,353,0,0,0,736,228,906,21333,228
2021-02-07,PR,1883,0,0,0,0,0,0,0,0,1883,0,0,0
2021-02-07,RI,2212,1600,99,182,34,1,0,1,1,294,182,1736,294
2021-02-07,SC,7651,4125,2127,0,49,0,0,0,319,1031,190,5635,1826
2021-02-07,SD,1809,1429,7,22,16,247,0,0,14,74,22,1713,74
2021-02-07,TN,10469,7807,1785,0,53,9,6,0,347,462,281,9093,1095
2021-02-07,TX,38643,15719,3629,17824,735,0,0,0,200,536,17824,20283,536
2021-02-07,UT,1736,1160,17,264,53,69,52,0,113,104,264,1368,104
2021-02-07,VA,6778,4129,1547,484,239,12,0,77,72,218,484,6076,218
2021-02-07,VI,24,0,0,0,0,0,0,0,0,24,0,0,24
2021-02-07,VT,183,163,1,0,4,1,0,0,2,12,0,158,25
2021-02-07,WA,4449,3158,140,519,335,96,72,52,65,12,519,3918,12
2021-02-07,WI,6613,5670,440,0,118,87,0,0,101,197,371,5860,382
2021-02-07,WV,2129,1501,34,0,0,0,0,2,23,569,0,0,2129
2021-02-07,WY,624,550,2,54,6,50,1,0,8,10,54,560,10
2021-02-03,AK,279,114,9,0,29,103,16,4,1,3,12,258,9
2021-02-03,AL,8203,3839,1854,0,18,0,0,0,238,2254,124,4975,3104
2021-02-03,AR,4985,3666,694,0,32,10,53,13,183,334,165,4820,0
2021-02-03,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AZ,13576,6576,357,3904,177,1139,0,0,375,1048,3904,8624,1048
2021-02-03,CA,41811,12761,2571,18502,4643,135,239,491,805,1664,18502,21645,1664
2021-02-03,CO,5664,3616,185,1139,116,35,9,151,44,369,1139,4156,369
2021-02-03,CT,7157,5099,872,705,80,3,0,250,34,114,705,6338,114
2021-02-03,DC,926,99,687,112,11,0,0,0,0,17,112,797,17
2021-02-03,DE,1130,782,255,67,10,0,0,0,14,2,67,1061,2
2021-02-03,FL,27472,14578,4217,6325,0,0,0,0,1179,1173,6325,18776,2371
2021-02-03,GA,14587,7297,4464,719,238,10,7,0,52,1800,719,12018,1850
2021-02-03,GU,129,3,0,0,32,0,74,0,4,16,0,0,129
2021-02-03,HI,414,36,5,0,223,0,128,0,5,17,0,0,414
2021-02-03,IA,4975,4618,116,0,60,15,15,0,47,104,128,4847,0
2021-02-03,ID,1748,1634,9,0,15,34,0,0,36,20,169,1565,14
2021-02-03,IL,21420,11310,3467,3067,694,24,18,0,116,2724,3067,15629,2724
2021-02-03,IN,10091,7058,795,0,57,0,0,0,1280,901,220,5251,4620
2021-02-03,KS,3895,3005,195,0,48,31,0,0,204,412,261,3079,555
2021-02-03,KY,3863,3115,308,0,20,3,1,97,0,319,65,3341,457
2021-02-03,LA,9006,5342,3478,0,64,10,10,0,36,66,217,8149,640
2021-02-03,MA,14708,10944,996,1128,376,11,5,0,1174,74,1128,13506,74
2021-02-03,MD,7220,3668,2510,672,253,0,0,0,71,46,672,6502,46
2021-02-03,ME,627,507,7,0,3,3,0,0,4,103,4,419,204
2021-02-03,MI,15644,10442,3503,0,158,76,0,242,399,824,435,12376,2833
2021-02-03,MN,6234,5184,303,187,239,87,6,88,23,117,187,5930,117
2021-02-03,MO,7098,4408,915,0,58,11,1,1,1206,500,148,5538,1412
2021-02-03,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-02-03,MS,6158,3294,2439,55,17,105,0,0,89,159,55,5042,1061
2021-02-03,MT,1303,796,1,0,1,197,0,0,117,191,22,857,424
2021-02-03,NC,9578,5955,2263,0,98,101,0,0,597,564,687,7442,1449
2021-02-03,ND,1447,0,0,0,0,0,0,0,0,1447,0,0,1447
2021-02-03,NE,1931,1256,56,0,29,24,1,0,22,543,149,987,795
2021-02-03,NH,1076,824,12,22,7,1,0,1,7,202,22,852,202
2021-02-03,NJ,21693,11657,3442,3984,1077,0,0,0,746,787,3984,16922,787
2021-02-03,NM,3338,964,45,1277,26,952,0,0,0,74,1277,1987,74
2021-02-03,NV,4373,2387,393,1036,511,39,0,0,4,3,1036,3334,3
2021-02-03,NY,44397,15272,8856,9132,2625,0,0,0,2638,5874,9132,29391,5874
2021-02-03,OH,11430,8882,1362,0,73,8,5,221,142,737,215,9804,1411
2021-02-03,OK,3654,2647,218,0,49,328,0,0,99,313,184,2789,681
2021-02-03,OR,1991,1316,43,0,56,37,17,44,160,318,190,1276,525
2021-02-03,PA,21955,17767,2638,0,347,0,0,0,710,493,880,20582,493
2021-02-03,PR,1853,0,0,0,0,0,0,0,0,1853,0,0,0
2021-02-03,RI,2198,1600,99,182,34,1,0,1,1,280,182,1736,280
2021-02-03,SC,7394,3987,2061,0,47,0,0,0,285,1014,186,5424,1784
2021-02-03,SD,1782,1405,7,22,16,243,0,0,14,75,22,1685,75
2021-02-03,TN,10033,7474,1724,0,51,9,5,0,338,432,278,8751,1004
2021-02-03,TX,37288,14709,3413,16964,690,0,0,0,191,1321,16964,19003,1321
2021-02-03,UT,1697,1133,17,258,52,69,52,0,110,100,258,1339,100
2021-02-03,VA,6575,3980,1509,480,233,12,0,77,71,213,480,5882,213
2021-02-03,VI,24,0,0,0,0,0,0,0,0,24,0,0,24
2021-02-03,VT,179,159,1,0,4,1,0,0,2,12,0,154,25
2021-02-03,WA,4388,3113,138,514,328,96,72,52,64,11,514,3863,11
2021-02-03,WI,6496,5571,432,0,114,87,0,0,97,195,364,5755,377
2021-02-03,WV,2058,1435,32,0,0,0,0,2,22,567,0,0,2058
2021-02-03,WY,624,550,2,54,6,50,1,0,8,10,54,560,10
2021-01-31,AK,262,105,9,0,27,99,16,3,0,3,11,242,9
2021-01-31,AL,7688,3641,1771,0,18,0,0,0,216,2042,122,4721,2845
2021-01-31,AR,4868,3588,675,0,30,10,53,13,175,324,161,4707,0
2021-01-31,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AZ,13120,6373,345,3782,169,1112,0,0,358,981,3782,8357,981
2021-01-31,CA,40697,12423,2516,17965,4532,126,229,458,787,1661,17965,21071,1661
2021-01-31,CO,5637,3588,186,1131,117,37,9,148,42,379,1131,4127,379
2021-01-31,CT,7046,5031,864,692,79,3,0,232,32,113,692,6241,113
2021-01-31,DC,913,99,675,111,11,0,0,0,0,17,111,785,17
2021-01-31,DE,1090,750,250,65,10,0,0,0,14,1,65,1024,1
2021-01-31,FL,26915,14269,4130,6220,0,0,0,0,1153,1143,6220,18380,2315
2021-01-31,GA,14198,7068,4389,704,229,10,7,0,51,1740,704,11710,1784
2021-01-31,GU,129,3,0,0,32,0,74,0,4,16,0,0,0
2021-01-31,HI,410,32,5,0,181,0,103,0,5,84,0,0,410
2021-01-31,IA,4901,4548,115,0,60,15,15,0,47,101,127,4774,0
2021-01-31,ID,1725,1611,9,0,15,33,0,0,37,20,167,1545,13
2021-01-31,IL,21253,11234,3448,3038,693,24,18,0,115,2683,3038,15532,2683
2021-01-31,IN,9974,6969,787,0,57,0,0,0,1264,897,215,5182,4577
2021-01-31,KS,3779,2912,192,0,45,29,0,0,205,396,260,2987,532
2021-01-31,KY,3745,3013,302,0,20,3,1,91,0,315,61,3232,452
2021-01-31,LA,8859,5135,3391,0,59,10,10,0,34,220,217,8149,493
2021-01-31,MA,14577,10674,980,1083,357,11,5,0,1121,346,1083,13148,346
2021-01-31,MD,7127,3617,2488,664,247,0,0,0,66,45,664,6418,45
2021-01-31,ME,590,466,7,0,1,3,0,2,4,107,4,387,199
2021-01-31,MI,15525,10342,3493,0,158,73,0,241,395,823,426,12295,2804
2021-01-31,MN,6200,5159,300,185,234,87,6,88,23,118,185,5897,118
2021-01-31,MO,6748,4177,883,0,54,11,1,1,1153,468,141,5297,1310
2021-01-31,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-01-31,MS,6045,3206,2396,55,17,104,0,0,87,180,55,4929,1061
2021-01-31,MT,1233,743,1,0,1,194,0,0,112,182,21,812,400
2021-01-31,NC,9335,5808,2210,0,97,97,0,0,581,542,664,7271,1400
2021-01-31,ND,1442,0,0,0,0,0,0,0,0,1442,0,0,1442
2021-01-31,NE,1920,1253,56,0,28,24,1,0,22,536,149,984,787
2021-01-31,NH,1057,811,12,21,7,1,0,1,7,197,21,839,197
2021-01-31,NJ,21484,11657,3442,3984,1077,0,0,0,746,578,3984,16922,578
2021-01-31,NM,3283,927,45,1211,25,916,0,0,0,159,1211,1913,159
2021-01-31,NV,4270,2338,393,1004,491,38,0,0,4,2,1004,3264,2
2021-01-31,NY,43889,15049,8817,9075,2592,0,0,0,2582,5774,9075,29040,5774
2021-01-31,OH,11175,8685,1341,0,69,9,5,218,137,711,208,9594,1373
2021-01-31,OK,3547,2576,212,0,48,318,0,0,96,297,184,2789,574
2021-01-31,OR,1957,1277,42,0,57,37,17,42,157,328,185,1234,538
2021-01-31,PA,21661,17767,2638,0,347,0,0,0,710,199,880,20582,199
2021-01-31,PR,1829,0,0,0,0,0,0,0,0,1829,0,0,0
2021-01-31,RI,2154,1544,95,177,33,1,0,1,1,302,177,1675,302
2021-01-31,SC,7042,3799,1987,0,45,0,0,0,254,957,180,5193,1669
2021-01-31,SD,1778,1401,7,22,16,242,0,0,14,76,22,1680,76
2021-01-31,TN,9650,7169,1675,0,49,9,5,0,320,423,270,8417,963
2021-01-31,TX,36491,14709,3413,16964,690,0,0,0,191,524,16964,19003,524
2021-01-31,UT,1665,1107,17,255,52,68,52,0,108,98,255,1312,98
2021-01-31,VA,6464,3916,1483,471,227,12,0,77,71,207,471,5786,207
2021-01-31,VI,24,0,0,0,0,0,0,0,0,24,0,0,24
2021-01-31,VT,174,154,1,0,4,1,0,0,2,12,0,150,24
2021-01-31,WA,4285,3043,136,501,315,94,69,52,63,12,501,3772,12
2021-01-31,WI,6434,5522,427,0,112,86,0,0,95,192,361,5705,368
2021-01-31,WV,2024,1401,31,0,0,0,0,2,20,570,0,0,0
2021-01-31,WY,596,499,2,48,5,50,1,0,7,31,48,517,31
2021-01-27,AK,261,105,9,0,27,99,16,2,0,3,11,242,8
2021-01-27,AL,7172,3420,1716,0,17,0,0,0,193,1826,118,4497,2557
2021-01-27,AR,4742,3488,660,0,30,8,53,13,171,319,156,4586,0
2021-01-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AZ,12643,6103,333,3642,156,1082,0,0,343,984,3642,8017,984
2021-01-27,CA,38224,11664,2391,16822,4256,117,213,422,691,1648,16822,19754,1648
2021-01-27,CO,5552,3527,184,1117,114,36,10,145,39,380,1117,4055,380
2021-01-27,CT,6976,4983,859,685,79,3,0,222,32,113,685,6178,113
2021-01-27,DC,895,99,660,111,11,0,0,0,0,14,111,770,14
2021-01-27,DE,1072,737,246,64,10,0,0,0,14,1,64,1007,1
2021-01-27,FL,26249,13874,4067,6082,0,0,0,0,1112,1114,6082,17912,2255
2021-01-27,GA,13643,6780,4268,688,217,8,6,0,61,1615,688,11295,1660
2021-01-27,GU,129,3,0,0,32,0,73,0,4,17,0,0,0
2021-01-27,HI,404,32,5,0,181,0,103,0,5,78,0,0,404
2021-01-27,IA,4500,4177,106,0,56,12,15,0,46,88,117,4383,0
2021-01-27,ID,1714,1601,9,0,15,33,0,0,37,19,167,1535,12
2021-01-27,IL,20949,11073,3403,2993,680,23,18,0,114,2645,2993,15311,2645
2021-01-27,IN,9845,6872,771,0,56,0,0,0,1253,893,215,5079,4551
2021-01-27,KS,3718,2868,188,0,41,28,0,0,204,389,258,2937,523
2021-01-27,KY,3542,2849,287,0,20,3,1,86,0,296,58,3061,423
2021-01-27,LA,8688,5135,3391,0,59,10,10,0,34,49,217,8149,322
2021-01-27,MA,14304,10674,980,1083,357,11,5,0,1121,73,1083,13148,73
2021-01-27,MD,6996,3533,2445,657,240,0,0,0,67,54,657,6285,54
2021-01-27,ME,562,466,7,0,1,3,0,2,4,79,4,387,171
2021-01-27,MI,15314,10190,3459,0,156,73,0,239,388,809,423,12138,2753
2021-01-27,MN,6124,5096,300,183,230,88,6,84,22,115,183,5826,115
2021-01-27,MO,6709,4139,878,0,48,10,1,1,1160,472,140,5246,1323
2021-01-27,MP,2,0,0,0,0,0,0,0,0,2,0,0,0
2021-01-27,MS,5917,3145,2359,55,17,103,0,0,85,153,55,4844,1018
2021-01-27,MT,1201,717,1,0,1,191,0,0,111,180,21,790,390
2021-01-27,NC,8915,5536,2128,0,94,93,0,0,560,504,643,6953,1319
2021-01-27,ND,1441,0,0,0,0,0,0,0,0,1441,0,0,1441
2021-01-27,NE,1905,1250,56,0,27,24,1,0,22,525,149,982,774
2021-01-27,NH,1006,775,12,20,7,1,0,0,4,187,20,799,187
2021-01-27,NJ,21220,11332,3395,3924,1056,0,0,0,643,870,3924,16426,870
2021-01-27,NM,3198,927,45,1211,25,916,0,0,0,74,1211,1913,74
2021-01-27,NV,4134,2261,380,967,479,41,0,0,4,2,967,3165,2
2021-01-27,NY,43144,14707,8725,8972,2534,0,0,0,2540,5666,8972,28506,5666
2021-01-27,OH,10931,8503,1308,0,69,8,4,214,133,692,204,9369,1358
2021-01-27,OK,3388,2451,204,0,46,303,0,0,93,291,170,2565,653
2021-01-27,OR,1924,1267,42,0,56,36,17,41,154,311,182,1221,521
2021-01-27,PA,21105,16747,2557,0,329,0,0,0,688,784,841,19480,784
2021-01-27,PR,1794,0,0,0,0,0,0,0,0,1794,0,0,0
2021-01-27,RI,2135,1544,95,177,33,1,0,1,1,283,177,1675,283
2021-01-27,SC,6673,3582,1899,0,43,0,0,0,229,920,172,4908,1593
2021-01-27,SD,1739,1359,7,20,16,234,0,0,13,90,20,1629,90
2021-01-27,TN,9316,6906,1634,0,46,9,5,0,303,413,262,8136,918
2021-01-27,TX,35168,13544,3220,16092,648,0,0,0,182,1482,16092,17594,1482
2021-01-27,UT,1620,1072,16,250,49,67,52,0,106,100,250,1270,100
2021-01-27,VA,6228,3772,1436,450,218,10,0,75,67,200,450,5578,200
2021-01-27,VI,24,0,0,0,0,0,0,0,0,24,0,0,24
2021-01-27,VT,172,152,1,0,4,1,0,0,2,12,0,148,24
2021-01-27,WA,4211,2984,135,497,311,92,69,50,61,12,497,3702,12
2021-01-27,WI,6302,5390,420,0,111,82,0,0,101,198,357,5569,376
2021-01-27,WV,1953,1334,31,0,0,0,0,2,20,566,0,0,0
2021-01-27,WY,596,499,2,48,5,50,1,0,7,31,48,517,31
2021-01-24,AK,259,105,9,0,27,97,16,2,0,3,11,240,8
2021-01-24,AL,6660,3182,1646,0,17,0,0,0,182,1633,112,4242,2306
2021-01-24,AR,4606,3381,649,0,29,8,53,13,169,304,157,4449,0
2021-01-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AZ,12238,5912,324,3512,144,1060,0,0,325,961,3512,7765,961
2021-01-24,CA,36790,11330,2333,16348,4126,112,204,410,637,1290,16348,19152,1290
2021-01-24,CO,5505,3487,182,1112,109,36,10,143,36,390,1112,4003,390
2021-01-24,CT,6819,4894,851,664,78,3,0,188,32,109,664,6046,109
2021-01-24,DC,872,94,643,110,11,0,0,0,0,14,110,748,14
2021-01-24,DE,1041,714,239,63,10,0,0,0,14,1,63,977,1
2021-01-24,FL,25693,13543,4003,5990,0,0,0,0,1087,1070,5990,17523,2180
2021-01-24,GA,13250,6568,4182,676,206,8,6,0,60,1544,676,10984,1590
2021-01-24,GU,128,3,0,0,32,0,73,0,4,16,0,0,0
2021-01-24,HI,342,30,5,0,174,0,95,0,5,33,0,0,342
2021-01-24,IA,4488,4165,106,0,56,12,15,0,46,88,117,4371,0
2021-01-24,ID,1669,1557,9,0,15,33,0,0,36,19,165,1490,14
2021-01-24,IL,20680,10929,3385,2958,675,23,18,0,111,2581,2958,15141,2581
2021-01-24,IN,9716,6760,759,0,56,0,0,0,1240,901,210,4994,4512
2021-01-24,KS,3598,2778,185,0,41,27,0,0,199,368,254,2850,494
2021-01-24,KY,3421,2749,278,0,19,3,1,85,0,286,56,2953,412
2021-01-24,LA,8565,4934,3313,0,58,10,10,0,32,208,201,7501,863
2021-01-24,MA,14133,10331,950,1045,346,11,5,0,1070,375,1045,12713,375
2021-01-24,MD,6865,3449,2415,648,234,0,0,0,66,53,648,6164,53
2021-01-24,ME,544,436,7,0,0,3,0,0,4,94,3,365,176
